task_id	task_id_hex	task_name	category	repeat	membership_status	arc_locator_id	arc_locator_path	subtask_count	step_count	dialogue_count
354	0000000000000162	Lão Từ Sám Hối	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	5	3
355	0000000000000163	Kim Lô Chùy	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	5	1
356	0000000000000164	Tâm Ý Người Say	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	4	1
357	0000000000000165	Mong Bình An	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	5	1
358	0000000000000166	Hồ Tiên Chú	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	6	1
359	0000000000000167	Kẻ Khờ Yêu	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	4	1
360	0000000000000168	Cứu Đan Bích Tú	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	4	1
361	0000000000000169	Áo Ấm Mùa Đông	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	5	1
362	000000000000016a	Sinh Tử Tương Giao	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	6	1
363	000000000000016b	Hải Lăng Vương Mộ-Chính tuyến (cấp 90)	Cốt truyện	1	UNCLASSIFIED			1	2	1
364	000000000000016c	Hải Lăng Vương Mộ-Hằng ngày (cấp 90)	Hằng ngày	1	UNCLASSIFIED			1	2	1
365	000000000000016d	Hải Lăng Vương Mộ-Chính tuyến  (cấp 110)	Cốt truyện	1	UNCLASSIFIED			1	2	1
366	000000000000016e	Hải Lăng Vương Mộ-Hằng ngày (cấp 110)	Hằng ngày	1	UNCLASSIFIED			1	2	1
367	000000000000016f	Hải Lăng Vương Mộ (Chính tuyến)	Cốt truyện	1	UNCLASSIFIED			1	2	1
368	0000000000000170	Hải Lăng Vương Mộ (Hằng ngày)	Hằng ngày	1	UNCLASSIFIED			1	2	1
369	0000000000000171	Bàn Cờ Tướng (cấp 90)	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	2	1
370	0000000000000172	Bàn Cờ Tướng (cấp 110)	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	2	1
371	0000000000000173	Bàn Cờ Tướng (cấp 130)	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	2	1
372	0000000000000174	Ảo Ảnh (cấp 90)	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	2	1
373	0000000000000175	Ảo Ảnh (cấp 110)	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	2	1
374	0000000000000176	Ảo Ảnh (cấp 130)	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	2	1
375	0000000000000177	Truy Bắt Lưu Nhất Bán (cấp 90)	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	2	1
376	0000000000000178	Truy Bắt Lưu Nhất Bán (cấp 110)	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	2	1
377	0000000000000179	Truy Bắt Lưu Nhất Bán (cấp 130)	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	2	1
378	000000000000017a	Binh Pháp 36 Kế (cấp 130)	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
379	000000000000017b	Khuyết Nhất Môn (cấp 130)	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
380	000000000000017c	Túi Quân Hưởng (cấp 130)	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	1	1
381	000000000000017d	Thám Thính Quân Doanh	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	2	1
382	000000000000017e	Giang Sơn Bắc Vọng	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	10	95	12
383	000000000000017f	Nhiệm vụ Thiên Vương (cấp 20)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
384	0000000000000180	Nhiệm vụ Cái Bang (cấp 20)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
385	0000000000000181	Nhiệm vụ Ngũ Độc (cấp 20)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
386	0000000000000182	Nhiệm vụ Côn Lôn (cấp 20)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
387	0000000000000183	Nhiệm vụ Võ Đang (cấp 20)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
388	0000000000000184	Nhiệm vụ Thiếu Lâm (cấp 20)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
389	0000000000000185	Nhiệm vụ Thiên Nhẫn (cấp 20)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
390	0000000000000186	Nhiệm vụ Nga My (cấp 20)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
391	0000000000000187	Nhiệm vụ Đường Môn (cấp 20)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
392	0000000000000188	Nhiệm vụ Thúy Yên (cấp 20)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
393	0000000000000189	Nhiệm vụ Minh Giáo (cấp 20)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
394	000000000000018a	Nhiệm vụ Đoàn Thị (cấp 20)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
395	000000000000018b	Tào Bang Nghị Sự	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	4	1
396	000000000000018c	Hủ Thực Chi Chủng	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	5	1
397	000000000000018d	Diêm Bang Hành	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	4	1
398	000000000000018e	Tụ Hiền Đại Hội	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	4	1
399	000000000000018f	Thảo Nguyên Hùng Ưng	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	5	1
400	0000000000000190	Mãn Giang Hồng	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	5	1
401	0000000000000191	Ma Y Dự Ngôn	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	5	1
402	0000000000000192	Mã Bang Hành	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	4	1
403	0000000000000193	Khiêu Hà Tử	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	4	1
404	0000000000000194	Đúc Kiếm	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	5	1
405	0000000000000195	Nhiệm vụ Thiên Vương (cấp 30)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
406	0000000000000196	Nhiệm vụ Cái Bang (cấp 30)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
407	0000000000000197	Nhiệm vụ Ngũ Độc (cấp 30)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
408	0000000000000198	Nhiệm vụ Côn Lôn (cấp 30)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
409	0000000000000199	Nhiệm vụ Võ Đang (cấp 30)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
410	000000000000019a	Nhiệm vụ Thiếu Lâm (cấp 30)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
411	000000000000019b	Nhiệm vụ Thiên Nhẫn (cấp 30)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
412	000000000000019c	Nhiệm vụ Nga My (cấp 30)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
413	000000000000019d	Nhiệm vụ Đường Môn (cấp 30)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
414	000000000000019e	Nhiệm vụ Thúy Yên (cấp 30)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
415	000000000000019f	Nhiệm vụ Minh Giáo (cấp 30)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
416	00000000000001a0	Nhiệm vụ Đoàn Thị (cấp 30)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
417	00000000000001a1	Nhiệm vụ Thiên Vương (cấp 40)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
418	00000000000001a2	Nhiệm vụ Cái Bang (cấp 40)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
419	00000000000001a3	Nhiệm vụ Ngũ Độc (cấp 40)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
420	00000000000001a4	Nhiệm vụ Côn Lôn (cấp 40)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	11	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_11_Linh_Bich_Quyet_Chien.md	1	3	1
421	00000000000001a5	Nhiệm vụ Võ Đang (cấp 40)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	3	1
422	00000000000001a6	Nhiệm vụ Thiếu Lâm (cấp 40)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	3	1
423	00000000000001a7	Nhiệm vụ Thiên Nhẫn (cấp 40)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	3	1
424	00000000000001a8	Nhiệm vụ Nga My (cấp 40)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	3	1
425	00000000000001a9	Nhiệm vụ Đường Môn (cấp 40)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	3	1
426	00000000000001aa	Nhiệm vụ Thúy Yên (cấp 40)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	3	1
427	00000000000001ab	Nhiệm vụ Minh Giáo (cấp 40)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	3	1
428	00000000000001ac	Nhiệm vụ Đoàn Thị (cấp 40)	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	3	1
429	00000000000001ad	Hành Trình Bất Tận	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	2	1
430	00000000000001ae	Kỹ năng cấp 110_Thiếu Lâm	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	5	1
431	00000000000001af	Kỹ năng cấp 110_Thiên Vương	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	5	1
432	00000000000001b0	Kỹ năng cấp 110_Đường Môn	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	5	1
433	00000000000001b1	Kỹ năng cấp 110_Ngũ Độc	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	5	1
434	00000000000001b2	Kỹ năng cấp 110_Nga My	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	5	1
435	00000000000001b3	Kỹ năng cấp 110_Thúy Yên	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	5	1
436	00000000000001b4	Kỹ năng cấp 110_Cái Bang	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	5	1
437	00000000000001b5	Kỹ năng cấp 110_Thiên Nhẫn	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	5	1
438	00000000000001b6	Kỹ năng cấp 110_Võ Đang	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	5	1
439	00000000000001b7	Kỹ năng cấp 110_Côn Lôn	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	5	1
440	00000000000001b8	Kỹ năng cấp 110_Minh Giáo	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	5	1
441	00000000000001b9	Kỹ năng cấp 110_Đoàn Thị	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	5	1
442	00000000000001ba	Hừng Hực Khí Thế	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	10	1
443	00000000000001bb	Liên Thủy Đăng Lục	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	10	1
444	00000000000001bc	Dương Đông Kích Tây	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	9	1
445	00000000000001bd	Xả Thân Vì Nghĩa	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	10	1
446	00000000000001be	Như Từng Quen Biết	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	9	1
447	00000000000001bf	Chẳng Như Hoài Niệm	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	5	1
448	00000000000001c0	Tiểu Thư Họ Bạch	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	9	1
449	00000000000001c1	Mối Duyên Sơn Trại	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	10	1
450	00000000000001c2	Thân Thế Mơ Hồ	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	8	1
451	00000000000001c3	Du Long Tái Hiện	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	8	1
452	00000000000001c4	Hiệp Cốt Nhu Tình	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	9	1
453	00000000000001c5	Tam Hoàn Trận	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	5	1
454	00000000000001c6	Vu Chi Hoặc	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	4	1
455	00000000000001c7	Thâm Nhập Bí Huyệt	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	4	1
456	00000000000001c8	Du Long Sứ	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	4	1
457	00000000000001c9	Thái Tổ Bí Sử	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	5	1
458	00000000000001ca	Ngưng Mi Xả Thân	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	5	1
459	00000000000001cb	Đốt Lương	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	4	1
460	00000000000001cc	Triệt Nguồn Nước	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	5	1
461	00000000000001cd	Tế Đồng	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	5	1
462	00000000000001ce	Tộc Hỏa Lỗ	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	5	1
464	00000000000001d0	Kết Bạn Lên Đường	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	3	2
465	00000000000001d1	Càng Thêm Lớn Mạnh	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	12	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_12_Endpoint_Tan_Cuoc_Bao_Ngo.md	1	5	2
466	00000000000001d2	Chúc Tết Năm Mới	Nhiệm vụ chính tuyến	1	UNCLASSIFIED			1	11	1
467	00000000000001d3	Lương Duyên Tiền Định	Nhiệm vụ chính tuyến	0	UNCLASSIFIED			1	12	1
468	00000000000001d4	"""Vô Tự Thiên Thư"""	Nhiệm vụ chính tuyến	0	UNCLASSIFIED			1	3	1
469	00000000000001d5	Tâm Nguyện	Nhiệm vụ chính tuyến	1	UNCLASSIFIED			1	6	1
